group,Matriline,AnimalID.text,DOB,MaternalID.text,Birth.Season,ExitAge2,First_born,Died,MomAllLossType,High_temperature,High_temperatureLog,Rainfall,RainfallLog,Group_size,Group_sizeLog,Maternal_kin_count,Maternal_kin_countLog,Matriline_rank,CompetingSib,Maternal_loss,Hurricane,female,CumulIndex,Cumulative_early_life_adversity,censored,time,timeYr
F,'065,'B76,29285,'FB,1980,8401,N,1,0,0.210709488,0.219285852,-1.251475324,-1.38253626,-0.472809175,-0.160320746,-0.310491852,-0.07270889,H,Y,N,0None,M,2.614550395,-0.977161194,0,8402,23.01917808
F,'065,'I30,30770,'FB,1984,6173,N,1,0,-1.084492989,-1.083884851,0.197759159,0.296965776,-0.573319112,-0.270742573,0.685606888,0.838286063,H,N,N,0None,M,1.964997355,-1.755947814,0,6174,16.91506849
F,'065,'Z01,33684,'H74,1992,3901,N,1,0,-0.086234799,-0.076654467,1.019348064,1.052444336,2.180653152,1.40917503,-0.808541222,-0.795806263,H,Y,N,0None,M,2.815381021,-0.736373769,0,3902,10.69041096
J,'031,'F4,23809,'JP,1965,8045,Y,1,0,-2.00159579,-2.026487619,-0.2061489,-0.119125006,-1.658826427,-2.995636143,-0.808541222,-0.795806263,H,N,N,0None,M,2.736804436,-0.83058377,0,8046,22.04383562
J,'031,'L1,24191,'JP,1966,3599,N,1,1,-2.108552019,-2.137522233,0.058625903,0.157374274,-1.63872444,-2.855728598,-0.310491852,-0.07270889,H,N,Y,0None,M,2.62361623,-0.966291642,0,3600,9.863013699
F,'065,'61D,34769,'O53,1995,8196,N,1,0,0.278260786,0.286377653,-0.726422955,-0.709567441,1.054941862,0.929795279,-0.808541222,-0.795806263,H,Y,N,0None,M,2.934323305,-0.593767001,0,8197,22.45753425
F,'065,'376,25283,'OS,1969,5779,Y,0,0,-0.63978022,-0.63279875,0.086171477,0.185310585,-1.116072769,-1.07511061,-0.310491852,-0.07270889,H,Y,N,0None,M,3.060030071,-0.443049906,1,5780,15.83561644
F,'065,'409,26003,'OS,1971,3494,N,1,1,-0.750489315,-0.744734475,-0.942852465,-0.97647325,-0.915052896,-0.723941,-0.310491852,-0.07270889,H,N,Y,0None,M,3.252081369,-0.212788523,0,3495,9.575342466
M,'073,'839,28211,'P8,1977,7977,N,1,0,-1.234606997,-1.237024887,-0.494253118,-0.43774744,-1.196480719,-1.243055645,-0.808541222,-0.795806263,H,N,N,0None,M,2.057533772,-1.645000563,0,7978,21.85753425
M,'073,'972,28570,'P8,1978,2135,N,0,0,-1.25290214,-1.255719247,0.811350873,0.871339562,-1.216582706,-1.288225922,-0.808541222,-0.795806263,H,N,N,0None,M,1.831501831,-1.916003299,1,2136,5.852054795
A,'081,'JV,22348,'R010,1961,8072,Y,1,0,-0.830706482,-0.825989045,0.47827429,0.567468513,-0.81454296,-0.575540172,-0.808541222,-0.795806263,H,N,N,0None,M,3.070177479,-0.430883593,0,8073,22.11780822
A,'081,'C3,23807,'R010,1965,2145,N,1,1,-1.980486002,-2.004600467,-0.204743514,-0.117617766,-0.533115137,-0.225572296,-0.808541222,-0.795806263,H,Y,Y,0None,M,2.993477586,-0.52284352,0,2146,5.879452055
A,'069,'S3,24197,'TU,1966,2316,Y,0,1,-2.170943162,-2.202400496,0.059469134,0.158231705,-0.392401226,-0.077599245,-0.808541222,-0.795806263,H,N,Y,0None,M,3.938996892,0.610794133,1,2317,6.347945205
A,'119,'2B,24540,'UG,1967,1702,N,0,0,-1.939673766,-1.962311053,-2.008978608,-2.539221297,-0.070769429,0.213308271,-0.808541222,-0.795806263,H,Y,N,0None,M,2.406638071,-1.226439276,1,1703,4.665753425
A,'EU,'2A,24538,'UV,1967,1966,N,0,0,-1.942488394,-1.965226468,-2.00672999,-2.535375976,-0.070769429,0.213308271,-0.808541222,-0.795806263,H,N,N,0None,M,2.40564282,-1.227632539,1,1967,5.389041096
L,'RB,'711,27845,'V7,1976,2958,N,0,0,-0.914207413,-0.910702965,-0.859091434,-0.871541173,-1.03566482,-0.924422711,1.183656258,1.163434235,H,N,N,0None,M,2.024998868,-1.684008537,1,2959,8.106849315
I,'091,'8N,24905,'WD,1968,1750,Y,1,0,-1.975325831,-1.999251654,1.252923288,1.248552685,-1.518112516,-2.216717286,-0.310491852,-0.07270889,H,N,N,0None,M,2.481070391,-1.137198073,0,1751,4.797260274
J,'031,'654,27483,'XJ,1975,5258,N,1,0,-1.540933406,-1.550911923,0.076895926,0.17592026,-1.216582706,-1.288225922,3.175853738,2.074429187,H,N,N,0None,M,1.490335424,-2.325047391,0,5259,14.40821918
A,'011,'GO,23438,'Z,1964,2359,Y,1,1,-1.904490786,-1.925881826,-0.828735087,-0.834030392,-0.472809175,-0.160320746,-1.306590592,-2.031949388,H,N,Y,0None,M,4.177696325,0.896984656,0,2360,6.465753425
J,'031,'556,26728,'Z1,1973,6197,N,0,0,-0.223682937,-0.214201859,-0.321671664,-0.244542994,-1.276888668,-1.432727895,-0.310491852,-0.07270889,H,N,N,0None,M,2.183689746,-1.493744887,1,6198,16.98082192
J,'031,'B18,29298,'Z1,1980,1462,N,0,0,0.266533137,0.274735896,-1.313593404,-1.468257304,-0.332095264,-0.018480457,3.175853738,2.074429187,H,N,N,0None,M,2.318739742,-1.331825654,1,1463,4.008219178
F,'065,'TD,22741,'065,1962,4229,N,1,0,-2.090725978,-2.119000228,-0.670488576,-0.642765632,-1.578418478,-2.50172243,-1.306590592,-2.031949388,H,N,N,0None,M,1.862519649,-1.878814248,0,4230,11.5890411
A,'119,'P2,24219,'119,1966,2023,N,0,0,-2.336068566,-2.37449428,-0.452091525,-0.389878823,-0.231585327,0.075049146,-0.808541222,-0.795806263,H,Y,N,0None,M,2.023838354,-1.685399944,1,2024,5.545205479
J,'031,'761,27876,'417,1976,7819,N,1,0,-1.144538588,-1.145087539,-0.581105999,-0.537772155,-0.995460845,-0.854508632,0.187557518,0.440336861,H,N,N,0None,M,2.036908526,-1.669729361,0,7820,21.42465753
L,'RB,'716,27855,'432,1976,2886,N,0,0,-0.995362801,-0.9931678,-0.667396725,-0.639098055,-1.015562833,-0.889049477,0.685606888,0.838286063,H,N,N,0None,M,2.029674114,-1.678403115,1,2887,7.909589041
I,'091,'A44,28951,'443,1979,1739,N,1,0,-1.137032891,-1.137433322,2.730827654,2.34228806,-0.573319112,-0.270742573,-0.808541222,-0.795806263,H,Y,N,0None,M,1.68144217,-2.095918486,0,1740,4.767123288
L,'RB,'D14,29699,'480,1981,3697,N,1,0,-0.329231861,-0.320070919,0.090106559,0.189289226,-0.533115137,-0.225572296,0.685606888,0.838286063,H,Y,N,0None,M,2.158485575,-1.523963622,0,3698,10.13150685
J,'031,'860,28217,'551,1977,5476,Y,0,0,-1.129527193,-1.129780215,-0.45152937,-0.389243551,-0.73413501,-0.466755732,-0.310491852,-0.07270889,H,N,N,0None,M,3.127191885,-0.362525732,1,5477,15.00547945
F,'065,'I51,31145,'577,1985,3213,N,0,0,-0.478876767,-0.470534701,-0.535852556,-0.485414989,-0.21148334,0.093060638,-0.310491852,-0.07270889,H,Y,N,0None,M,2.40183373,-1.232199477,1,3214,8.805479452
I,'091,'D03,29702,'585,1981,2517,N,1,0,-0.331577387,-0.322425973,0.087295786,0.186447651,-0.171279365,0.128433872,0.187557518,0.440336861,H,Y,N,0None,M,2.289517664,-1.366861689,0,2518,6.898630137
M,'073,'947,28582,'656,1978,5076,Y,0,0,-1.418027561,-1.42474819,0.889771435,0.940366018,-1.196480719,-1.243055645,-0.808541222,-0.795806263,H,N,N,0None,M,2.786530164,-0.770964725,1,5077,13.90958904
L,'RB,'A90,29317,'668,1980,2173,N,1,1,0.236510328,0.24492126,-0.573516912,-0.528954777,-0.754236998,-0.493205424,-0.310491852,-0.07270889,H,N,Y,0None,M,3.444239579,0.017601042,0,2174,5.956164384
I,'091,'J6,23856,'AA,1965,4549,N,1,0,-1.964067284,-1.987583407,0.449042252,0.539929597,-1.598520465,-2.610506869,-0.310491852,-0.07270889,H,N,N,0None,M,1.599448984,-2.194224847,0,4550,12.46575342
I,'091,'1J,24220,'AA,1966,5492,N,1,0,-2.330908412,-2.36910786,-0.452091525,-0.389878823,-1.618622452,-2.728003015,-0.310491852,-0.07270889,H,N,N,0None,M,1.664165432,-2.116632564,0,5493,15.04931507
F,'065,'J47,31159,'B75,1985,6114,N,0,0,-0.392561207,-0.383694454,-0.393908527,-0.32453765,-0.21148334,0.093060638,-0.310491852,-0.07270889,H,N,N,0None,M,2.397221914,-1.23772885,1,6115,16.75342466
I,'091,'J34,31167,'D05,1985,1757,Y,0,0,-0.31562777,-0.306413636,-0.379854663,-0.308877475,0.954431925,0.878284092,1.681705628,1.438343098,H,N,N,0None,M,3.473106956,0.052211806,1,1758,4.816438356
I,'091,'J32,31161,'D94,1985,1742,Y,0,0,-0.355970922,-0.346924837,-0.446188902,-0.383212348,0.934329938,0.867761336,-1.306590592,-2.031949388,H,N,N,0None,M,3.770756445,0.409080953,1,1743,4.775342466
L,'RB,'433,26053,'DZ,1971,4155,N,1,1,-0.875271584,-0.871184605,-0.520674382,-0.467971951,-1.498010529,-2.132813411,1.183656258,1.163434235,H,N,Y,0None,M,2.873606217,-0.666564221,0,4156,11.38630137
F,'065,'Z9,24563,'FB,1967,1860,Y,1,0,-1.96312908,-1.986611179,-1.990708585,-2.50806031,-1.397500592,-1.772993698,-1.306590592,-2.031949388,H,N,N,0None,M,3.15112504,-0.333830892,0,1861,5.098630137
F,'065,'580,27125,'FB,1974,6358,N,1,0,-1.168932124,-1.169971433,0.565127171,0.64843835,-1.015562833,-0.889049477,-0.310491852,-0.07270889,H,N,N,0None,M,1.886080474,-1.850565816,0,6359,17.42191781
F,'065,'V34,32989,'I70,1990,2165,N,1,0,-0.218053664,-0.208561473,0.02264801,0.12065784,0.833820001,0.813985426,-0.310491852,-0.07270889,H,N,N,0None,M,2.600545812,-0.993952097,0,2166,5.934246575
F,'065,'69I,35898,'I70,1998,6272,N,1,1,0.275915259,0.284049511,0.09094979,0.190141395,1.859021355,1.287412563,1.183656258,1.163434235,H,N,Y,Georges,M,4.777824817,1.616513333,0,6273,17.18630137
I,'091,'OX,23841,'IW,1965,2401,Y,0,1,-2.044284468,-2.070776061,-0.058864403,0.036497496,-1.598520465,-2.610506869,-0.310491852,-0.07270889,H,N,Y,0None,M,3.666369199,0.28392506,1,2402,6.580821918
A,'011,'S8,24212,'JE,1966,2030,N,0,0,-2.31214415,-2.349525445,0.04541527,0.14392265,-0.271789302,0.03834928,-1.306590592,-2.031949388,H,Y,N,0None,M,1.987228216,-1.729293951,1,2031,5.564383562
J,'031,'249,25295,'JP,1969,5192,N,1,1,-0.568006954,-0.560356918,0.058625903,0.157374274,-1.538214503,-2.305709271,0.685606888,0.838286063,H,Y,Y,0None,M,2.885851177,-0.651883032,0,5193,14.22739726
M,'073,'992,28973,'P8,1979,1559,N,1,0,-1.023040066,-1.021321136,2.761184001,2.362502569,-1.116072769,-1.07511061,-1.306590592,-2.031949388,H,Y,N,0None,M,1.629900722,-2.157714502,0,1560,4.273972603
A,'081,'ON,23117,'R010,1963,2190,N,0,0,-1.031014866,-1.029435897,-1.144384879,-1.238003263,-0.51301315,-0.203497922,-0.808541222,-0.795806263,H,Y,N,0None,M,2.363883657,-1.27770001,1,2191,6.002739726
F,'065,'03G,35524,'R71,1997,2405,N,1,1,1.509195694,1.494232497,-1.425462164,-1.626300676,2.261061101,1.438100462,-0.808541222,-0.795806263,H,N,Y,0None,M,4.592481431,1.394294453,0,2406,6.591780822
I,'091,'495,26417,'WD,1972,3426,N,1,1,0.228535512,0.236998907,-0.612586655,-0.574508915,-1.397500592,-1.772993698,-0.808541222,-0.795806263,H,N,Y,0None,M,3.354845277,-0.089578944,0,3427,9.389041096
I,'091,'614,27140,'WE,1974,4159,N,1,0,-1.179252467,-1.180502769,0.561754243,0.645317379,-1.276888668,-1.432727895,-0.310491852,-0.07270889,H,Y,N,0None,M,1.825808007,-1.922829954,0,4160,11.39726027
F,'065,'WK,23138,'065,1963,10628,N,1,0,-0.926404163,-0.923088285,-0.999348999,-1.048468269,-1.498010529,-2.132813411,-1.306590592,-2.031949388,H,Y,N,0None,M,2.192070409,-1.483696826,0,10629,29.12054795
A,'119,'I7,23869,'119,1965,2663,N,0,0,-2.037247872,-2.063473209,0.291638972,0.38907498,-0.472809175,-0.160320746,-1.306590592,-2.031949388,H,Y,N,0None,M,1.961784771,-1.759799565,1,2664,7.298630137
I,'091,'630,27539,'441,1975,3151,Y,0,0,-1.22803952,-1.230315716,0.110063046,0.209419748,-1.136174757,-1.115330062,-0.808541222,-0.795806263,H,Y,N,0None,M,2.97182594,-0.548802929,1,3152,8.635616438
I,'091,'739,27888,'441,1976,2809,N,0,0,-1.304034736,-1.308002756,-0.609213727,-0.570560359,-1.075868795,-0.997833917,-0.808541222,-0.795806263,H,N,N,0None,M,2.08840161,-1.607991331,1,2810,7.698630137
I,'091,'800,28248,'441,1977,2442,N,0,0,-1.033829511,-1.032300238,-0.086972131,0.00715699,-0.894950909,-0.693036318,-0.808541222,-0.795806263,H,Y,N,0None,M,2.101529066,-1.592252067,1,2443,6.693150685
I,'091,'791,27881,'443,1976,5772,N,1,0,-1.222879348,-1.225044812,-0.592068013,-0.5505349,-1.075868795,-0.997833917,-0.808541222,-0.795806263,H,N,N,0None,M,2.103441338,-1.589959333,0,5773,15.81643836
I,'091,'636,27544,'500,1975,3198,Y,0,0,-1.235545218,-1.237983419,0.142668011,0.242141801,-1.136174757,-1.115330062,-0.808541222,-0.795806263,H,N,N,0None,M,2.96473935,-0.557299449,1,3199,8.764383562
F,'065,'766,27883,'510,1976,3265,N,1,0,-1.249149291,-1.251883967,-0.554122579,-0.506489374,-0.573319112,-0.270742573,-0.808541222,-0.795806263,H,N,N,0None,M,2.203939937,-1.469465764,0,3266,8.947945205
I,'091,'A76,28989,'526,1979,3668,N,1,0,-0.849939845,-0.845489753,2.089128212,1.89542503,-0.533115137,-0.225572296,-0.808541222,-0.795806263,H,Y,N,0None,M,1.860656376,-1.881048233,0,3669,10.05205479
F,'065,'T88,33012,'577,1990,7789,N,1,0,-0.13455275,-0.124966454,-0.204462436,-0.11731637,0.793616026,0.791911053,0.685606888,0.838286063,H,N,N,0None,M,2.547782989,-1.05721249,0,7790,21.34246575
I,'091,'868,28276,'584,1977,2463,Y,0,0,-1.001930278,-0.999846884,-0.294407168,-0.214668435,-0.894950909,-0.693036318,-0.808541222,-0.795806263,H,N,N,0None,M,3.143118722,-0.343430127,1,2464,6.750684932
F,'065,'R70,32656,'985,1989,8244,N,1,0,-0.932971658,-0.929758521,0.425993914,0.51811261,0.512188204,0.627332032,0.685606888,0.838286063,H,N,N,Hugo,M,3.203632917,-0.270876168,0,8245,22.5890411
L,'RB,'J80,31535,'A65,1986,2153,N,0,0,-0.144403974,-0.134821892,0.408567123,0.501555672,0.170454419,0.39897665,-0.808541222,-0.795806263,H,Y,N,0None,M,2.453849927,-1.169834257,1,2154,5.901369863
I,'091,'J03,31188,'B63,1985,1686,N,0,0,-0.264026089,-0.2546423,-0.239034943,-0.1545201,0.974533912,0.888731953,0.685606888,0.838286063,H,N,N,0None,M,2.565532025,-1.035932146,1,1687,4.621917808
F,'065,'T59,33001,'H74,1990,1718,N,0,0,-0.153786113,-0.144209758,0.014777846,0.112591341,0.813718014,0.802989733,-0.808541222,-0.795806263,H,N,N,0None,M,2.661524275,-0.920841498,1,1719,4.709589041
I,'091,'A30,28980,'WE,1979,2043,N,1,0,-1.005214025,-1.003186751,2.773270324,2.370529052,-0.533115137,-0.225572296,2.677804368,1.886531608,H,N,N,0None,M,1.36244886,-2.478377971,0,2044,5.6
J,'031,'201,24989,'XJ,1968,1991,N,1,0,-1.17127765,-1.172364728,1.705457717,1.608604634,-1.558316491,-2.400446539,0.187557518,0.440336861,H,N,N,0None,M,1.523980493,-2.284708376,0,1992,5.457534247
J,'031,'754,27890,'Z1,1976,5013,N,0,0,-1.304034736,-1.308002756,-0.626359442,-0.590663468,-0.955256871,-0.787773586,1.183656258,1.163434235,H,N,N,0None,M,1.918284844,-1.811954138,1,5014,13.7369863
F,'065,'436,26087,'065,1971,6717,N,1,1,-0.909985445,-0.9064164,-0.826205392,-0.83091671,-0.854746934,-0.63311297,-0.310491852,-0.07270889,H,N,Y,0None,M,3.210992116,-0.2620528,0,6718,18.40547945
I,'091,'9L,24991,'AA,1968,7176,N,1,0,-1.147822335,-1.148436613,1.638280246,1.556710811,-1.477908541,-2.053447154,0.685606888,0.838286063,H,N,N,0None,M,1.508361456,-2.30343494,0,7177,19.6630137
I,'091,'K16,31574,'C62,1986,2056,N,0,0,-0.092802293,-0.083218554,0.87684188,0.929048395,0.311168331,0.49734289,0.187557518,0.440336861,H,N,N,0None,M,2.318753164,-1.331809562,1,2057,5.635616438
M,'073,'732,27965,'EK,1976,5525,N,1,1,-1.205522409,-1.207319273,-0.278104685,-0.196887192,-1.33719463,-1.593023521,-0.310491852,-0.07270889,H,N,Y,0None,M,2.946408882,-0.579276905,0,5526,15.13972603
M,'073,'648,27589,'P8,1975,2989,N,1,0,-1.443359299,-1.450726735,0.121587214,0.221008914,-1.357296617,-1.650596319,-0.808541222,-0.795806263,H,Y,N,0None,M,1.872875525,-1.86639799,0,2990,8.191780822
F,'065,'53N,36490,'O52,2000,7397,N,1,0,1.420065507,1.407695968,0.053847589,0.152512821,2.039939241,1.357142103,0.685606888,0.838286063,H,N,N,0None,M,3.126847647,-0.362938459,0,7398,20.26849315
F,'065,'17K,36119,'Z15,1999,6965,N,0,0,-0.01774528,-0.008249102,-0.18338164,-0.094761503,2.180653152,1.40917503,0.187557518,0.440336861,H,N,N,0None,M,2.930839804,-0.597943572,1,6966,19.08493151
L,'RB,'A56,28835,'283,1979,2227,N,0,1,-1.414274712,-1.420900606,3.11224953,2.590726625,-1.095970782,-1.035963805,-1.306590592,-2.031949388,H,N,Y,0None,M,2.489650343,-1.126911073,1,2228,6.104109589
I,'091,'G27,30310,'604,1983,3596,N,1,1,-0.015868856,-0.006376231,-0.348092929,-0.273658773,0.431780255,0.576709147,-0.808541222,-0.795806263,H,N,Y,0None,M,3.666800001,0.284441574,0,3597,9.854794521
Q,'091,'N65,32134,'745,1988,2219,N,0,0,-0.240570775,-0.231126651,0.01646431,0.114320933,-0.834644947,-0.604044333,1.681705628,1.438343098,H,N,N,0None,M,2.022736697,-1.686720784,1,2220,6.082191781
R,'091,'16P,36882,'76D,2001,1826,N,0,0,1.08793824,1.083977985,0.260720471,0.358919972,-0.090871416,0.196721449,-0.310491852,-0.07270889,H,Y,N,0None,M,2.641669544,-0.944646482,1,1827,5.005479452
F,'065,'34P,36886,'79C,2001,4294,N,1,0,1.066828469,1.063335423,0.470123048,0.559804089,1.29616571,1.046512482,0.187557518,0.440336861,H,N,N,0None,M,2.862942169,-0.679349964,0,4295,11.76712329
F,'065,'15N,36522,'92D,2000,2668,N,1,0,1.337033694,1.326952469,-0.18028979,-0.091461692,2.180653152,1.40917503,-0.310491852,-0.07270889,H,Y,N,0None,M,3.27907307,-0.180426615,0,2669,7.312328767
I,'091,'J57,31411,'A47,1986,1498,N,0,0,-0.219930089,-0.210441535,-0.164830539,-0.074994065,0.270964356,0.469904368,1.183656258,1.163434235,H,N,N,0None,M,2.355236885,-1.288067123,1,1499,4.106849315
I,'091,'J56,31408,'C10,1986,1508,N,0,0,-0.23869435,-0.229245852,-0.162019766,-0.072005563,0.270964356,0.469904368,-1.306590592,-2.031949388,H,N,N,0None,M,2.600630864,-0.993850123,1,1509,4.134246575
F,'065,'R58,32496,'C26,1989,1862,N,0,0,-1.042742531,-1.041371656,0.043728806,0.142202906,0.170454419,0.39897665,-0.808541222,-0.795806263,H,N,N,Hugo,M,3.316529634,-0.135517779,1,1863,5.104109589
L,'RB,'K22,31400,'C75,1986,3319,N,0,0,-0.244323624,-0.234888449,-0.221608151,-0.135733631,-0.21148334,0.093060638,-0.808541222,-0.795806263,H,N,N,0None,M,2.451207908,-1.173001927,1,3320,9.095890411
F,'065,'X48,33221,'C87,1991,7030,N,1,0,-0.180525158,-0.170974287,-0.83154586,-0.837492233,0.793616026,0.791911053,0.685606888,0.838286063,H,N,N,0None,M,2.642107646,-0.944121215,0,7031,19.2630137
I,'091,'J55,31402,'F14,1986,1507,Y,0,0,-0.239163452,-0.229716041,-0.230883701,-0.145724406,0.291066343,0.483687739,-0.808541222,-0.795806263,H,N,N,0None,M,3.566503573,0.1641904,1,1508,4.131506849
Q,'091,'N61,32135,'G31,1988,2590,Y,0,0,-0.23775613,-0.228305469,0.02573986,0.123823392,-0.834644947,-0.604044333,-0.310491852,-0.07270889,H,N,N,0None,M,3.221812206,-0.249079969,1,2591,7.098630137
F,'065,'X94,33603,'H71,1992,3733,N,0,0,-0.12657795,-0.11698959,1.202610454,1.206932675,1.758511418,1.247193111,0.685606888,0.838286063,H,Y,N,0None,M,2.531361547,-1.076901104,1,3734,10.23013699
F,'065,'77A,33959,'I12,1993,3335,N,0,0,0.645571015,0.64970384,-0.805405672,-0.805385976,0.552392179,0.652003507,0.685606888,0.838286063,H,N,N,0None,M,2.765865179,-0.795741168,1,3336,9.139726027
F,'065,'51A,33953,'K04,1993,9073,N,1,0,0.677001129,0.680677167,-0.694942299,-0.671864606,0.492086217,0.614839036,0.685606888,0.838286063,H,N,N,0None,M,2.740880998,-0.825696144,0,9074,24.86027397
F,'065,'61B,34320,'O70,1994,5425,N,1,0,0.755341889,0.757800328,-1.805478654,-2.20228075,1.095145836,0.949904061,0.685606888,0.838286063,H,N,N,0None,M,3.078289295,-0.421157869,0,5426,14.86575342
F,'065,'79H,35786,'R65,1998,3621,N,1,0,1.172377375,1.166467625,0.072679767,0.171646302,1.999735266,1.341930379,0.685606888,0.838286063,H,N,N,Georges,M,4.060082684,0.755970876,0,3622,9.923287671
R,'091,'25I,35787,'T95,1998,3892,N,1,0,1.154082232,1.148605813,0.100506418,0.199789532,0.09004647,0.339658754,0.187557518,0.440336861,H,N,N,Georges,M,3.673484931,0.292456522,0,3893,10.66575342
R,'091,'83L,36497,'X91,2000,5127,N,1,0,1.430854952,1.418178996,-0.036097143,0.060142183,-0.171279365,0.128433872,0.187557518,0.440336861,H,N,N,0None,M,2.698714757,-0.876251684,0,5128,14.04931507
J,'031,'A04,28835,'XJ,1979,1864,N,0,0,-1.414274712,-1.420900606,3.11224953,2.590726625,-0.492911162,-0.181750589,5.666100588,2.797526561,H,N,N,0None,M,0.924785478,-3.003117853,1,1865,5.109589041
R,'DM,'89K,36179,'54B,1999,6912,N,1,0,0.41852357,0.425414483,-0.374795271,-0.303251372,0.009638521,0.277842539,-0.310491852,-0.07270889,M,Y,N,0None,F,3.122443397,-0.368218968,0,6913,18.93972603
R,'DM,'O37,32154,'777,1988,1494,N,1,0,-0.232595958,-0.223133707,0.026583092,0.124686389,-1.136174757,-1.115330062,2.179754998,1.676479986,M,N,N,0None,F,2.405242062,-1.228113032,0,1495,4.095890411
R,'DM,'V61,32903,'777,1990,2323,N,1,0,-0.405696179,-0.396900054,-0.071231803,0.023608126,-0.774338985,-0.520140458,3.175853738,2.074429187,M,Y,N,0None,F,2.364446469,-1.277025222,0,2324,6.367123288
R,'DM,'K93,31788,'898,1987,1849,N,0,0,0.455582957,0.462088854,1.426066896,1.389280576,-0.774338985,-0.520140458,1.183656258,1.163434235,M,N,N,0None,F,2.504944533,-1.108573986,1,1850,5.068493151
R,'DM,'70K,36172,'91A,1999,3320,N,1,0,0.373958467,0.381278593,-0.332914756,-0.256912707,0.009638521,0.277842539,0.187557518,0.440336861,M,N,N,0None,F,3.055639513,-0.448313999,0,3321,9.098630137
R,'DM,'O76,32153,'971,1988,1473,N,1,0,-0.235410603,-0.225954611,-0.022043278,0.074684024,-1.136174757,-1.115330062,2.179754998,1.676479986,M,N,N,0None,F,2.412721781,-1.219145165,0,1474,4.038356164
R,'DM,'S73,32526,'971,1989,4416,N,1,0,-0.917960262,-0.914513526,-0.062518407,0.032692607,-1.015562833,-0.889049477,2.677804368,1.886531608,M,N,N,Hugo,F,3.245979275,-0.220104676,0,4417,12.10136986
R,'DM,'T94,32897,'971,1990,3967,N,1,1,-0.423991339,-0.415299097,-0.043967307,0.051980901,-0.854746934,-0.63311297,2.677804368,1.886531608,M,N,Y,0None,F,3.387852268,-0.050004959,0,3968,10.87123288
R,'DM,'X37,33264,'971,1991,6226,N,1,1,-0.266371615,-0.256994436,-0.997381458,-1.045944105,-0.593421099,-0.293859873,3.175853738,2.074429187,M,N,Y,0None,F,3.589992055,0.192352096,0,6227,17.06027397
R,'DM,'35B,33971,'971,1993,6280,N,1,1,0.601005913,0.605755231,-1.014246095,-1.067619784,-0.392401226,-0.077599245,4.670001848,2.542323728,M,N,Y,0None,F,3.679115749,0.299207635,0,6281,17.20821918
R,'DM,'K28,31439,'B60,1986,8344,N,1,0,-0.138774701,-0.129189985,-0.23200801,-0.146936718,-1.136174757,-1.115330062,0.685606888,0.838286063,M,N,N,0None,F,2.619008215,-0.971816457,0,8345,22.8630137
R,'DM,'N40,32169,'B60,1988,6953,N,1,0,-0.222275632,-0.212791719,0.091230868,0.19042542,-1.116072769,-1.07511061,1.183656258,1.163434235,M,N,N,0None,F,2.501253044,-1.112999925,0,6954,19.05205479
R,'DM,'J69,31438,'D83,1986,5430,Y,1,0,-0.141589346,-0.132005872,-0.23200801,-0.146936718,-1.136174757,-1.115330062,-0.808541222,-0.795806263,M,N,N,0None,F,3.768387545,0.406240742,0,5431,14.87945205
R,'DM,'O96,32158,'D83,1988,6017,N,1,0,-0.253236644,-0.243823799,0.072960844,0.171931342,-1.136174757,-1.115330062,0.187557518,0.440336861,M,Y,N,0None,F,2.592964688,-1.003041543,0,6018,16.48767123
R,'DM,'68C,34353,'D83,1994,5746,N,1,0,0.800376093,0.802083625,-1.935055282,-2.414277211,-0.050667441,0.229709762,1.681705628,1.438343098,M,N,N,0None,F,3.253048659,-0.211628784,0,5747,15.74520548
